date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,ema_120_trend,ema_120_trend_change,amplitude_hl,amplitude_hl_ema10,amplitude_oc_ema10,diff,diff_sma,diff_sma_trend,local_min,local_max,price_times_volume,vwap
2022-03-14 04:25:00,13348.25,13354.5,13325.0,13335.0,1647249900,1206,2022-03-14 04:25:00,2022-03-14,13362.6068443998,-16.57655108273011,-0.9591559406147052,29.5,25.089881597754463,10.147300901627363,-13.25,6.6,-2.1500000000000004,,,16082010.0,13354.211657643016
2022-03-14 04:30:00,13335.75,13352.5,13329.5,13346.0,1647250200,713,2022-03-14 04:30:00,2022-03-14,13362.332351103934,-16.55701508442645,0.019535998303659596,23.0,24.70990312543547,10.165973464967841,10.25,8.2,1.5999999999999996,,,9515698.0,13354.154732042158
2022-03-14 04:35:00,13346.75,13367.5,13334.0,13366.25,1647250500,1048,2022-03-14 04:35:00,2022-03-14,13362.397105631142,-14.924222328163697,1.6327927562627522,33.5,26.308102557174475,11.863069198610052,19.5,10.8,2.6000000000000014,,,14007830.0,13354.276732435033
2022-03-14 04:40:00,13366.25,13406.75,13360.5,13386.75,1647250800,2159,2022-03-14 04:40:00,2022-03-14,13362.799632810793,-11.814255166774036,3.109967161389662,46.25,29.933902092233662,13.433420253408224,20.5,14.7,3.8999999999999986,,,28901993.25,13354.937777557774
2022-03-14 04:45:00,13387.25,13414.5,13381.0,13406.5,1647251100,1562,2022-03-14 04:45:00,2022-03-14,13363.521952929623,-7.430870987801935,4.383384178972101,33.5,30.58228353000936,14.490980207334001,19.25,16.55,1.8500000000000014,,,20940953.0,13355.686146291151
2022-03-14 04:50:00,13406.5,13439.0,13399.0,13424.25,1647251400,2074,2022-03-14 04:50:00,2022-03-14,13364.525722302687,-2.0584590929927744,5.372411894809161,40.0,32.2945956154622,15.083529260546001,17.75,17.45,0.8999999999999986,,,27841894.5,13356.982480969962
2022-03-14 04:55:00,13425.25,13446.5,13409.75,13414.0,1647251700,2223,2022-03-14 04:55:00,2022-03-14,13365.343478958841,1.9987393177393729,4.0571984107321475,36.75,33.104669139923615,14.386523940446729,-11.25,17.65,0.1999999999999993,,13446.5,29819322.0,13358.115006075877
2022-03-14 05:00:00,13413.25,13415.0,13402.0,13409.0,1647252000,1141,2022-03-14 05:00:00,2022-03-14,13366.065074347951,5.273634224484148,3.274894906744775,13.0,29.449274750846595,12.543519587638233,-4.25,14.6,-3.049999999999999,,,15299669.0,13358.628541292599
2022-03-14 05:05:00,13409.5,13412.25,13390.0,13394.0,1647252300,997,2022-03-14 05:05:00,2022-03-14,13366.52680865625,7.04959879402541,1.7759645695412623,22.25,28.140315705238123,13.081061480794919,-15.5,13.6,-1.0,,,13353818.0,13358.937734533913
2022-03-14 05:10:00,13393.25,13394.5,13372.5,13391.25,1647252600,1403,2022-03-14 05:10:00,2022-03-14,13366.935456447056,8.430794374738905,1.381195580713495,22.0,27.0238946679221,11.066323029741298,-2.0,10.15,-3.4499999999999993,,,18787923.75,13359.33037701695
2022-03-14 05:15:00,13392.0,13399.0,13385.0,13391.5,1647252900,765,2022-03-14 05:15:00,2022-03-14,13367.341481960328,9.689012267933581,1.2582178931946757,14.0,24.65591381920899,9.145173387970154,-0.5,6.7,-3.45,,,10244497.5,13359.542121248624
2022-03-14 05:20:00,13391.5,13394.0,13377.5,13388.5,1647253200,678,2022-03-14 05:20:00,2022-03-14,13367.691209531231,10.57859452400042,0.8895822560668396,16.5,23.17302039753463,8.027869135611944,-3.0,5.05,-1.6500000000000004,,,9077403.0,13359.710069117722
2022-03-14 05:25:00,13387.75,13397.25,13380.0,13390.25,1647253500,834,2022-03-14 05:25:00,2022-03-14,13368.064082100962,11.50718039400343,0.9285858700030101,17.25,22.09610759798288,7.022802020046136,2.5,4.7,-0.34999999999999964,,,11167468.5,13359.926403139227
2022-03-14 05:30:00,13390.5,13406.0,13390.25,13399.75,1647253800,939,2022-03-14 05:30:00,2022-03-14,13368.587816281111,13.079580659994248,1.572400265990817,15.75,20.942269852895084,7.427747107310474,9.25,3.45,-1.25,,,12582365.25,13360.241502001263
2022-03-14 05:35:00,13399.75,13400.75,13381.5,13385.25,1647254100,629,2022-03-14 05:35:00,2022-03-14,13368.863224276465,13.344156265077494,0.2645756050832464,19.25,20.634584425095976,8.713611269617662,-14.5,5.95,2.5,,,8419322.25,13360.373352947094
2022-03-14 05:40:00,13384.0,13385.75,13361.25,13364.5,1647254400,1371,2022-03-14 05:40:00,2022-03-14,13368.791104866938,11.933335374516293,-1.410820890561201,24.5,21.337387256896708,10.674772856959905,-19.5,9.75,3.8,,,18322729.5,13360.420236171534
2022-03-14 05:45:00,13363.75,13377.5,13360.75,13363.5,1647254700,818,2022-03-14 05:45:00,2022-03-14,13368.703648588145,10.56237665750336,-1.3709587170129325,16.75,20.50331684655185,8.779359610239922,-0.25,9.2,-0.5500000000000007,,,10931343.0,13360.440971907847
2022-03-14 05:50:00,13363.25,13377.0,13360.5,13375.5,1647255000,685,2022-03-14 05:50:00,2022-03-14,13368.815984975117,10.252107726893708,-0.3102689306096522,16.5,19.775441056269695,9.410385135650845,12.25,11.15,1.950000000000001,,,9162217.5,13360.52540146344
2022-03-14 05:55:00,13374.75,13389.75,13371.0,13388.75,1647255300,712,2022-03-14 05:55:00,2022-03-14,13369.145472826769,11.000301282600688,0.7481935557069797,18.75,19.588997227857025,10.244860565532509,14.0,12.1,0.9499999999999993,,,9532790.0,13360.688929123606
2022-03-14 06:00:00,13388.0,13388.0,13355.75,13356.5,1647255600,1205,2022-03-14 06:00:00,2022-03-14,13368.936456746987,9.125360640233637,-1.8749406423670507,32.25,21.89099773188302,14.109431371799324,-31.5,15.5,3.4000000000000004,,,16094582.5,13360.648253354286
2022-03-14 06:05:00,13357.25,13367.25,13342.0,13346.25,1647255900,1017,2022-03-14 06:05:00,2022-03-14,13368.56147399084,6.610413869747774,-2.5149467704858637,25.25,22.501725416995196,13.544080213290357,-11.0,13.8,-1.6999999999999993,,,13573136.25,13360.531214032228
2022-03-14 06:10:00,13347.5,13361.5,13344.25,13358.75,1647256200,892,2022-03-14 06:10:00,2022-03-14,13368.399300867024,5.309636690806027,-1.3007771789417468,17.25,21.546866250268796,13.126974719964837,11.25,16.0,2.1999999999999993,,,11916005.0,13360.51860456811
2022-03-14 06:15:00,13358.25,13364.0,13349.25,13360.75,1647256500,800,2022-03-14 06:15:00,2022-03-14,13368.27286614195,4.2830364641855745,-1.0266002266204524,14.75,20.31107238658356,11.194797498153049,2.5,14.05,-1.9499999999999993,,,10688600.0,13360.520064430144
2022-03-14 06:20:00,13361.25,13366.75,13351.75,13358.0,1647256800,643,2022-03-14 06:20:00,2022-03-14,13368.103066701588,3.132148210923727,-1.1508882532618476,15.0,19.345422861750187,9.750288862125222,-3.25,11.9,-2.1500000000000004,,,8589194.0,13360.507350114165
2022-03-14 06:25:00,13358.0,13359.25,13264.0,13279.25,1647257100,4961,2022-03-14 06:25:00,2022-03-14,13366.634420970982,-4.1091773236287565,-7.241325534552484,95.25,33.1462550687047,22.295690887193366,-78.75,21.35,9.450000000000001,,,65878359.25,13357.462838348136
2022-03-14 06:30:00,13277.5,13296.75,13269.75,13279.25,1647257400,2278,2022-03-14 06:30:00,2022-03-14,13365.190050376421,-10.65564716785213,-6.546469844223374,27.0,32.02875414712202,18.56011072588548,1.75,19.5,-1.8500000000000014,,,30250131.5,13356.139992278337
2022-03-14 06:35:00,13280.0,13305.0,13271.0,13284.25,1647257700,1686,2022-03-14 06:35:00,2022-03-14,13363.852198304083,-16.171371258750582,-5.515724090898452,34.0,32.387162484008925,15.95827241208812,4.25,18.1,-1.3999999999999986,,,22397245.5,13355.251198926466
2022-03-14 06:40:00,13284.25,13292.25,13270.5,13271.25,1647258000,1549,2022-03-14 06:40:00,2022-03-14,13362.321583456081,-22.163388234537056,-5.992016975786473,21.75,30.45313294146185,15.42040470079937,-13.0,20.2,2.099999999999998,,,20557166.25,13354.30777582819
2022-03-14 06:45:00,13271.5,13275.75,13230.5,13247.5,1647258300,3349,2022-03-14 06:45:00,2022-03-14,13360.423706043584,-29.424213659260843,-7.260825424723787,45.25,33.1434724066506,16.98033111883585,-24.0,24.35,4.150000000000002,,,44365877.5,13351.775750336235
2022-03-14 06:50:00,13247.75,13257.5,13234.5,13236.5,1647258600,1583,2022-03-14 06:50:00,2022-03-14,13358.375380323856,-36.820306992428456,-7.396093333167613,23.0,31.299204696350493,15.938452733592968,-11.25,10.85,-13.500000000000002,,,20953379.5,13350.498342701938
2022-03-14 06:55:00,13235.0,13257.75,13225.75,13235.5,1647258900,1899,2022-03-14 06:55:00,2022-03-14,13356.344382301973,-43.54223301719205,-6.721926024763597,32.0,31.426622024286768,13.131461327485155,0.5,10.6,-0.25,13225.75,,25134214.5,13348.989680626175
2022-03-14 07:00:00,13235.25,13266.75,13227.25,13262.25,1647259200,2003,2022-03-14 07:00:00,2022-03-14,13354.78910325566,-47.46198263626949,-3.919749619077436,39.5,32.8945089289619,15.653013813396946,27.0,15.15,4.550000000000001,,,26564286.75,13347.805805594358
2022-03-14 07:05:00,13262.25,13279.25,13260.0,13273.5,1647259500,1634,2022-03-14 07:05:00,2022-03-14,13353.445481714243,-50.06066256250739,-2.5986799262378995,19.25,30.4136891236961,14.852465847324774,11.25,14.8,-0.34999999999999964,,,21688899.0,13346.98757994191
2022-03-14 07:10:00,13273.5,13273.75,13260.75,13270.0,1647259800,863,2022-03-14 07:10:00,2022-03-14,13352.066217553676,-52.621106961800905,-2.560444399293516,13.0,27.247563828478626,12.78838114781118,-3.5,10.7,-4.100000000000001,,,11452010.0,13346.542424892128
2022-03-14 07:15:00,13270.5,13282.0,13246.5,13251.25,1647260100,1702,2022-03-14 07:15:00,2022-03-14,13350.399833792459,-56.34340510825352,-3.7222981464526157,35.5,28.74800676875524,13.963220939118237,-19.25,12.3,1.6000000000000014,,,22553627.5,13345.468006810022
2022-03-14 07:20:00,13252.75,13263.0,13243.0,13251.25,1647260400,1523,2022-03-14 07:20:00,2022-03-14,13348.760993564483,-59.6368121847519,-3.293407076498383,20.0,27.157460083527013,11.697180768369467,-1.5,12.5,0.1999999999999993,,,20181653.75,13344.526920453576
2022-03-14 07:25:00,13252.5,13265.0,13252.5,13262.25,1647260700,847,2022-03-14 07:25:00,2022-03-14,13347.331059786558,-61.672351992896424,-2.03553980814452,12.5,24.492467341067556,11.3431479013932,9.75,9.05,-3.4499999999999993,,,11233125.75,13344.07240223318
2022-03-14 07:30:00,13264.25,13282.5,13258.25,13281.25,1647261000,1522,2022-03-14 07:30:00,2022-03-14,13346.238810864466,-61.93766870262202,-0.26531670972559596,24.25,24.448382369964364,12.371666464776254,17.0,10.2,1.1499999999999986,,,20214062.5,13343.454913268666
2022-03-14 07:35:00,13281.25,13281.25,13263.0,13274.75,1647261300,979,2022-03-14 07:35:00,2022-03-14,13345.057177627037,-62.60722941657524,-0.6695607139532171,18.25,23.32140375724357,11.304090743907844,-6.5,10.8,0.6000000000000014,,,12995980.25,13343.023261671748
2022-03-14 07:40:00,13275.0,13290.0,13273.25,13286.5,1647261600,1234,2022-03-14 07:40:00,2022-03-14,13344.089290393533,-62.205794294731845,0.4014351218433916,16.75,22.126603074108374,11.339710608651872,11.5,9.25,-1.5500000000000007,,,16395541.0,13342.579162926035
2022-03-14 07:45:00,13287.75,13293.75,13273.0,13275.75,1647261900,1172,2022-03-14 07:45:00,2022-03-14,13342.959715345705,-62.60610797880972,-0.40031368407787227,20.75,21.87631160608867,11.459763225260623,-12.0,11.35,2.0999999999999996,,,15559179.0,13342.084166503404
2022-03-14 07:50:00,13276.5,13308.5,13263.25,13282.25,1647262200,2009,2022-03-14 07:50:00,2022-03-14,13341.956248976354,-62.374119258613256,0.23198872019646188,45.25,26.126073132254366,10.421624457031418,5.75,10.55,-0.7999999999999989,,,26684040.25,13341.333999001497
2022-03-14 07:55:00,13283.0,13322.75,13270.5,13314.75,1647262500,3030,2022-03-14 07:55:00,2022-03-14,13341.506558910629,-59.52471443077451,2.8494048278387467,52.25,30.875878017299026,14.299510919389341,31.75,13.5,2.9499999999999993,,13322.75,40343692.5,13340.840647393887
2022-03-14 08:00:00,13313.75,13313.75,13287.75,13288.5,1647262800,1645,2022-03-14 08:00:00,2022-03-14,13340.630417441032,-58.93317067159515,0.5915437591793591,26.0,29.989354741426475,16.290508934045825,-25.25,17.25,3.75,,,21859582.5,13340.318558045054
2022-03-14 08:05:00,13289.75,13290.75,13272.0,13283.75,1647263100,1266,2022-03-14 08:05:00,2022-03-14,13339.690245251924,-58.69373663802149,0.23943403357365867,18.75,27.945835697530754,14.419507309673856,-6.0,16.15,-1.1000000000000014,,,16817227.5,13339.887607488221
2022-03-14 08:10:00,13283.5,13295.25,13274.5,13291.25,1647263400,1257,2022-03-14 08:10:00,2022-03-14,13338.889580041148,-57.809404110271636,0.884332527749855,20.75,26.637501934343344,13.206869617005882,7.75,15.3,-0.8499999999999979,,,16707101.25,13339.522472497283
2022-03-14 08:15:00,13291.0,13302.75,13284.25,13289.25,1647263700,1138,2022-03-14 08:15:00,2022-03-14,13338.069091114849,-57.090179070637795,0.7192250396338409,18.5,25.1579561280991,11.123802413913904,-1.75,14.5,-0.8000000000000007,,,15123166.5,13339.183099907461
2022-03-14 08:20:00,13289.75,13294.75,13267.5,13267.75,1647264000,1428,2022-03-14 08:20:00,2022-03-14,13336.906792088157,-58.05550811203934,-0.9653290414015459,27.25,25.538327741171994,13.101292884111375,-22.0,12.55,-1.9499999999999993,,,18946347.0,13338.583075986448
2022-03-14 08:25:00,13267.75,13272.25,13248.25,13249.5,1647264300,2640,2022-03-14 08:25:00,2022-03-14,13335.462051723063,-60.28803160092126,-2.2325234888819168,24.0,25.258631788231632,14.037421450636579,-18.25,11.15,-1.4000000000000004,,,34978680.0,13337.220854764719
2022-03-14 08:30:00,13250.0,13291.25,13221.0,13234.5,1647264600,13134,2022-03-14 08:30:00,2022-03-14,13333.793257479707,-63.40844967122411,-3.120418070302854,70.25,33.438880554007696,14.30334482324811,-15.5,13.05,1.9000000000000004,,,173821923.0,13329.958769337596
2022-03-14 08:35:00,13234.5,13280.0,13205.0,13232.75,1647264900,11747,2022-03-14 08:35:00,2022-03-14,13332.123120992439,-66.28562337692131,-2.8771737056971958,75.0,40.9954477260063,12.020918491748454,-1.75,11.85,-1.200000000000001,13205.0,,155445114.25,13324.177671180863
2022-03-14 08:40:00,13232.5,13329.0,13206.5,13316.5,1647265200,10169,2022-03-14 08:40:00,2022-03-14,13331.864887587606,-62.211964513776095,4.073658863145212,122.5,55.81445723036879,25.10802422052146,84.0,28.3,16.450000000000003,,,135415488.5,13323.801761244908
2022-03-14 08:45:00,13316.5,13341.0,13293.25,13318.0,1647265500,8667,2022-03-14 08:45:00,2022-03-14,13331.635715891944,-58.3258646240295,3.886099889746596,47.75,54.34819227939264,20.81565618042665,1.5,24.2,-4.100000000000001,,,115427106.0,13323.56935399633
2022-03-14 08:50:00,13318.75,13331.5,13288.25,13298.0,1647265800,5004,2022-03-14 08:50:00,2022-03-14,13331.079753645796,-56.3061757457708,2.019688878258698,43.25,52.33033913768489,20.803718693076352,-20.75,24.7,0.5,,,66543192.0,13322.991353646692
2022-03-14 08:55:00,13297.75,13321.0,13252.0,13275.25,1647266100,6919,2022-03-14 08:55:00,2022-03-14,13330.156947800411,-56.19423751014204,0.11193823562876304,69.0,55.361186567196725,21.112133476153378,-22.5,26.1,1.4000000000000021,,,91851454.75,13321.54437345587
2022-03-14 09:00:00,13273.75,13319.0,13236.5,13270.5,1647266400,8520,2022-03-14 09:00:00,2022-03-14,13329.170882547513,-56.39236911313168,-0.1981316029896405,82.5,60.29551628225187,17.86447284412549,-3.25,26.4,0.29999999999999716,,,113064660.0,13319.707841717202
2022-03-14 09:05:00,13270.75,13345.75,13265.25,13336.75,1647266700,6387,2022-03-14 09:05:00,2022-03-14,13329.29615721615,-51.284672161373095,5.107696951758584,80.5,63.96905877638789,26.61638687246631,66.0,22.8,-3.599999999999998,,,85181822.25,13320.155425159648
2022-03-14 09:10:00,13336.25,13383.25,13328.25,13373.0,1647267000,7309,2022-03-14 09:10:00,2022-03-14,13330.018534782825,-43.74338117108922,7.541290990283876,55.0,62.33832081704464,28.458861986563345,36.75,29.85,7.050000000000001,,,97743257.0,13321.697305389222
2022-03-14 09:15:00,13373.0,13379.5,13349.0,13350.5,1647267300,4451,2022-03-14 09:15:00,2022-03-14,13330.357071397984,-38.63247638924083,5.11090478184839,30.5,56.54953521394562,27.37543253446092,-22.5,30.2,0.34999999999999787,,,59423075.5,13322.200150224946
2022-03-14 09:20:00,13349.25,13381.5,13343.75,13374.0,1647267600,3930,2022-03-14 09:20:00,2022-03-14,13331.078442118678,-32.10815364759581,6.524322741645015,37.75,53.13143790231914,26.898081164558935,24.75,30.65,0.4499999999999993,,,52559820.0,13322.98650924556
2022-03-14 09:25:00,13373.25,13393.0,13336.0,13340.0,1647267900,5440,2022-03-14 09:25:00,2022-03-14,13331.225905885312,-28.83757382661314,3.2705798209826717,57.0,53.834812829170204,28.052975498275494,-33.25,36.65,6.0,,13393.0,72569600.0,13323.336664510198
2022-03-14 09:30:00,13339.5,13341.5,13290.0,13312.5,1647268200,6223,2022-03-14 09:30:00,2022-03-14,13330.91638677977,-28.00387886286574,0.8336949637474014,51.5,53.41030140568471,27.86152540767995,-27.0,28.85,-7.799999999999997,,,82843687.5,13323.087401679579
2022-03-14 09:35:00,13313.0,13345.75,13306.5,13325.25,1647268500,5185,2022-03-14 09:35:00,2022-03-14,13330.822727494155,-26.20938675336885,1.7944921094968898,39.25,50.83570115010568,25.023066242647232,12.25,23.95,-4.900000000000002,,,69091421.25,13323.128068683382
2022-03-14 09:40:00,13325.75,13345.0,13305.5,13306.5,1647268800,4004,2022-03-14 09:40:00,2022-03-14,13330.420698940532,-26.026291728341903,0.1830950250269474,39.5,48.77466457735919,23.97341783489319,-19.25,23.3,-0.6499999999999986,,,53279226.0,13322.890060343256
2022-03-14 09:45:00,13305.75,13333.25,13297.25,13316.75,1647269100,4468,2022-03-14 09:45:00,2022-03-14,13330.194736974572,-25.01976734804032,1.006524380301581,36.0,46.45199829056661,21.614614592185337,11.0,20.55,-2.75,,,59499239.0,13322.79353081094
2022-03-14 09:50:00,13315.75,13375.0,13306.75,13365.75,1647269400,5792,2022-03-14 09:50:00,2022-03-14,13330.782427272514,-20.220780141998205,4.798987206042117,68.25,50.4152713286454,26.775593757242547,50.0,23.9,3.349999999999998,,,77414424.0,13323.651495898177
2022-03-14 09:55:00,13365.25,13383.0,13342.75,13368.25,1647269700,4932,2022-03-14 09:55:00,2022-03-14,13331.401725995282,-15.655255810260876,4.565524331737329,40.25,48.567040177982605,22.452758528652993,3.0,19.1,-4.799999999999997,,,65932209.0,13324.397312028483
2022-03-14 10:00:00,13369.5,13376.5,13339.0,13359.0,1647270000,4153,2022-03-14 10:00:00,2022-03-14,13331.857895813542,-12.231467010523383,3.4237887997374923,37.5,46.55485105471304,20.279529705261538,-10.5,18.75,-0.3500000000000014,,,55479927.0,13324.877805288252
2022-03-14 10:05:00,13359.0,13371.25,13333.0,13338.25,1647270300,4111,2022-03-14 10:05:00,2022-03-14,13331.963550428194,-10.750033683937044,1.4814333265863393,38.25,45.0448781356743,20.36506975885035,-20.75,19.05,0.3000000000000007,,,54833545.75,13325.05912153805
2022-03-14 10:10:00,13338.75,13342.5,13291.5,13297.75,1647270600,4503,2022-03-14 10:10:00,2022-03-14,13331.398037197976,-12.581873965060161,-1.8318402811231174,51.0,46.127627565551705,24.116875257241194,-41.0,25.05,6.0,,,59879768.25,13324.659458971959
2022-03-14 10:15:00,13297.75,13312.75,13294.75,13305.25,1647270900,2868,2022-03-14 10:15:00,2022-03-14,13330.965838236027,-13.632591106737483,-1.050717141677321,18.0,41.01351346272412,21.095625210470068,7.5,16.55,-8.5,,,38159457.0,13324.480213968316
2022-03-14 10:20:00,13305.75,13306.25,13262.5,13268.25,1647271200,5134,2022-03-14 10:20:00,2022-03-14,13329.929212810637,-17.47632084304946,-3.8437297363119782,43.75,41.511056469501554,24.078238808566418,-37.5,23.45,6.899999999999999,,,68119195.5,13323.565765424746
2022-03-14 10:25:00,13268.75,13274.0,13250.0,13259.0,1647271500,3462,2022-03-14 10:25:00,2022-03-14,13328.756829127817,-21.65876150583084,-4.182440662781378,24.0,38.32722802050127,21.47310447973616,-9.75,23.3,-0.14999999999999858,,,45902658.0,13322.865397329206
2022-03-14 10:30:00,13259.5,13264.75,13241.25,13261.5,1647271800,3910,2022-03-14 10:30:00,2022-03-14,13327.645146001738,-25.217672265503403,-3.558910759672564,23.5,35.63136838041013,17.932540028875042,2.0,19.55,-3.75,,,51852465.0,13322.122704803352
2022-03-14 10:35:00,13261.5,13263.0,13218.75,13229.75,1647272100,4274,2022-03-14 10:35:00,2022-03-14,13326.027044414932,-30.902422037457683,-5.68474977195428,44.25,37.19839231124465,20.44480547817049,-31.75,17.7,-1.8500000000000014,,,56543951.5,13320.916616514938
2022-03-14 10:40:00,13229.5,13231.5,13186.25,13200.5,1647272400,4814,2022-03-14 10:40:00,2022-03-14,13323.95221723452,-38.30640565322271,-7.4039836157650285,45.25,38.662320981927444,22.000295391230402,-29.0,22.0,4.300000000000001,,,63547207.0,13319.171385110521
2022-03-14 10:45:00,13200.75,13203.5,13176.0,13179.75,1647272700,4023,2022-03-14 10:45:00,2022-03-14,13321.568709511635,-46.58738996189573,-8.28098430867302,27.5,36.63280807612245,21.818423501915785,-21.0,18.7,-3.3000000000000007,,,53022134.25,13317.502941902629
2022-03-14 10:50:00,13179.5,13200.0,13173.75,13195.75,1647273000,3646,2022-03-14 10:50:00,2022-03-14,13319.489061420534,-52.75952367858681,-6.172133716691079,26.25,34.74502478955473,20.805982865203823,16.25,20.0,1.3000000000000007,,,48111704.5,13316.19664060408
2022-03-14 10:55:00,13194.5,13195.5,13178.75,13189.5,1647273300,3143,2022-03-14 10:55:00,2022-03-14,13317.340481892921,-58.76600033573356,-6.006476657146749,16.75,31.473202100544782,17.93216779880313,-5.0,20.6,0.6000000000000014,,,41454598.5,13315.03557058134
2022-03-14 11:00:00,13189.25,13189.5,13156.75,13159.75,1647273600,4953,2022-03-14 11:00:00,2022-03-14,13314.73568053932,-66.4635747520204,-7.697574416286848,32.75,31.705347173173003,20.035410017202558,-29.5,20.15,-0.45000000000000284,,,65180241.75,13312.824913988601
2022-03-14 11:05:00,13159.0,13168.75,13137.25,13137.75,1647273900,5677,2022-03-14 11:05:00,2022-03-14,13311.81029738991,-75.07131256305153,-8.607737811031129,31.5,31.668011323505183,20.256244559529367,-21.25,18.6,-1.5499999999999972,,,74583006.75,13310.014078213555
2022-03-14 11:10:00,13137.75,13155.75,13128.75,13144.25,1647274200,6112,2022-03-14 11:10:00,2022-03-14,13309.040705697515,-82.24886401380859,-7.177551450757051,27.0,30.819281991958785,17.755109185069482,6.5,15.7,-2.900000000000002,,,80337656.0,13307.197487962458
2022-03-14 11:15:00,13144.75,13172.25,13141.25,13169.75,1647274500,5327,2022-03-14 11:15:00,2022-03-14,13306.738379983506,-86.6280252913844,-4.379161277575818,31.0,30.852139811602644,19.072362060511395,25.0,17.45,1.75,,,70155258.25,13305.191700110949
2022-03-14 11:20:00,13169.5,13176.75,13149.0,13167.5,1647274800,3938,2022-03-14 11:20:00,2022-03-14,13304.436919157333,-90.6527368006603,-4.024711509275903,27.75,30.288114391311254,15.968296231327505,-2.0,16.85,-0.5999999999999979,,,51853615.0,13303.722134817453
2022-03-14 11:25:00,13167.5,13170.25,13150.5,13163.0,1647275100,3113,2022-03-14 11:25:00,2022-03-14,13302.099118840682,-94.52844736386207,-3.875710563201764,19.75,28.372093592891027,13.883151461995231,-4.5,11.85,-5.000000000000002,,,40976419.0,13302.544804830066
2022-03-14 11:30:00,13163.0,13175.0,13141.25,13147.5,1647275400,4721,2022-03-14 11:30:00,2022-03-14,13299.543761504472,-99.12967249511087,-4.601225131248796,33.75,29.349894757819932,14.177123923450644,-15.5,10.7,-1.1500000000000004,,,62069347.5,13300.602254602489
2022-03-14 11:35:00,13149.0,13166.75,13133.5,13151.75,1647275700,4604,2022-03-14 11:35:00,2022-03-14,13297.100889413488,-102.82736984858109,-3.697697353470218,33.25,30.059004801852673,12.0994650282778,2.75,9.95,-0.75,,,60550657.0,13298.805463791028
2022-03-14 11:40:00,13152.0,13171.25,13141.5,13147.5,1647276000,3013,2022-03-14 11:40:00,2022-03-14,13294.628147439711,-106.37143205587148,-3.544062207290395,29.75,30.002822110606733,10.717744114045473,-4.5,5.85,-4.1,,,39613417.5,13297.61957695149
2022-03-14 11:45:00,13146.25,13148.0,13115.75,13126.5,1647276300,4836,2022-03-14 11:45:00,2022-03-14,13291.84916979608,-111.08965107508816,-4.718219019216676,32.25,30.411399908678234,12.359972456946297,-19.75,9.4,3.5500000000000007,,,63479754.0,13295.493660406926
2022-03-14 11:50:00,13127.0,13135.0,13082.5,13084.75,1647276600,5099,2022-03-14 11:50:00,2022-03-14,13288.426043022591,-118.49656243088842,-7.406911355800261,52.5,34.42750901619128,17.794522919319697,-42.25,16.95,7.549999999999999,,,66719140.25,13292.768777940912
2022-03-14 11:55:00,13085.0,13100.0,13077.5,13079.75,1647276900,3370,2022-03-14 11:55:00,2022-03-14,13284.976852228829,-125.43498561472364,-6.938423183835226,22.5,32.25887101324741,15.51370057035248,-5.25,14.9,-2.049999999999999,,,44078757.5,13290.963847242721
2022-03-14 12:00:00,13079.25,13087.75,13055.75,13056.75,1647277200,4100,2022-03-14 12:00:00,2022-03-14,13281.204507563889,-133.35654737065687,-7.921561755933226,32.0,32.21180355629333,16.783936830288393,-22.5,18.85,3.950000000000001,,,53532675.0,13288.574082507734
2022-03-14 12:05:00,13057.0,13077.5,13047.75,13049.25,1647277500,3852,2022-03-14 12:05:00,2022-03-14,13277.37054876118,-140.93766748189879,-7.5811201112419155,29.75,31.764202909694546,15.14140286114505,-7.75,19.5,0.6499999999999986,,,50265711.0,13286.301665594396
2022-03-14 12:10:00,13050.0,13074.75,13048.25,13066.75,1647277800,2711,2022-03-14 12:10:00,2022-03-14,13273.889217376698,-146.23379147348274,-5.296123991583954,26.5,30.8070751079319,15.433875068209586,16.75,18.9,-0.6000000000000014,,,35423959.25,13284.84423115536
2022-03-14 12:15:00,13066.0,13081.5,13060.5,13078.0,1647278100,2463,2022-03-14 12:15:00,2022-03-14,13270.651379072951,-149.94719848144024,-3.7134070079574997,21.0,29.023970542853373,14.809534146716935,12.0,12.85,-6.049999999999999,,,32211114.0,13283.604238113203
2022-03-14 12:20:00,13076.75,13082.5,13061.25,13079.75,1647278400,2112,2022-03-14 12:20:00,2022-03-14,13267.49598437753,-152.97110135312747,-3.023902871687227,21.25,27.61052135324367,12.662346120041128,3.0,12.4,-0.4499999999999993,,,27624432.0,13282.561684710885
2022-03-14 12:25:00,13079.25,13083.0,13050.25,13052.75,1647278700,2231,2022-03-14 12:25:00,2022-03-14,13263.946463974597,-157.62913036284502,-4.658029009717552,32.75,28.544972016290274,15.17828318912456,-26.5,13.2,0.7999999999999989,,,29120685.25,13281.32682840476
2022-03-14 12:30:00,13055.25,13066.0,13021.75,13049.5,1647279000,5221,2022-03-14 12:30:00,2022-03-14,13260.401894322124,-161.89095147958733,-4.261821116742311,44.25,31.40043164969204,13.464049882011004,-5.75,12.8,-0.3999999999999986,13021.75,,68131439.5,13278.44787224174
2022-03-14 12:35:00,13050.5,13050.5,13026.25,13035.25,1647279300,3600,2022-03-14 12:35:00,2022-03-14,13256.680375407708,-166.654105393837,-4.763153914249671,24.25,30.100353167929853,13.788768085281731,-15.25,12.5,-0.3000000000000007,,,46926900.0,13276.383077173428
