time,open,high,low,close,EMA,VWAP,Volume,Volume MA,Amplitude
2022-01-31T10:40:00-06:00,14716.75,14729,14705.5,14719.75,14597.772134612807,14559.358099230278,4164,6509.75,37.58919917281739
2022-01-31T10:45:00-06:00,14720.75,14739,14712.25,14736.5,14602.726701233778,14561.398645982774,4546,6209.7,36.889896000377554
2022-01-31T10:50:00-06:00,14736.5,14772.75,14730.5,14770.25,14608.709676189714,14564.851997807564,6773,6083.5,37.23570916164352
2022-01-31T10:55:00-06:00,14770.5,14780.75,14767,14772.75,14614.568259182939,14567.8650212283,5645,5931.65,35.720502118956844
2022-01-31T11:00:00-06:00,14772.25,14777,14752.75,14762.75,14619.860464212119,14570.040632826533,4381,5773.35,34.98046972418543
2022-01-31T11:05:00-06:00,14763.25,14773,14744.25,14746.5,14624.383304775973,14571.686881343268,3558,5524.6,34.57850393552831
2022-01-31T11:10:00-06:00,14746.5,14758.75,14733.75,14739,14628.47675817683,14573.351317344603,3894,5352.8,33.96053593968777
2022-01-31T11:15:00-06:00,14738.75,14769,14729.5,14759.75,14633.165088241944,14575.465566992601,4803,5310,34.31792071777243
2022-01-31T11:20:00-06:00,14760.5,14766,14712.25,14725.75,14636.471692233303,14577.21989058918,4541,5201.25,35.571603252109696
2022-01-31T11:25:00-06:00,14727,14737.5,14708.5,14734,14639.954846082113,14578.588964148088,3810,5110.45,35.14762884874778
2022-01-31T11:30:00-06:00,14734.5,14751.25,14720.75,14725.75,14643.018958722037,14579.862081895637,3467,4926.4,34.847781826247925
2022-01-31T11:35:00-06:00,14726.25,14750,14720.75,14748.25,14646.777210196251,14580.86180015308,2640,4797.25,34.48663461165128
2022-01-31T11:40:00-06:00,14748.25,14753.75,14736,14740.75,14650.13338126067,14581.895373108673,2699,4618.9,33.40685173348023
2022-01-31T11:45:00-06:00,14742,14772.75,14741.5,14771.5,14654.467903358503,14583.555089691608,3952,4548.3,33.267700008739574
2022-01-31T11:50:00-06:00,14770.75,14775,14760.5,14771.5,14658.647621095699,14584.93390855167,3211,4385.5,32.05688065333702
2022-01-31T11:55:00-06:00,14771.5,14784,14771.25,14776,14662.838777485138,14586.459376911904,3456,4315.8,30.81127544989592
2022-01-31T12:00:00-06:00,14775.5,14777.25,14753.25,14758.5,14666.255249717811,14588.148363047163,4205,4252,30.37183832409618
2022-01-31T12:05:00-06:00,14758.75,14775,14750,14768.5,14669.906847942175,14589.499312327236,3393,4168.55,30.025268109638365
2022-01-31T12:10:00-06:00,14768.25,14774.75,14752.25,14766,14673.338746229954,14590.697734668833,3057,4017.1,29.5397669412746
2022-01-31T12:15:00-06:00,14766.25,14773.25,14753.75,14770.5,14676.808791007456,14591.559770918957,2206,3920.05,28.89204004183753
2022-01-31T12:20:00-06:00,14770.25,14777.25,14757,14765.75,14679.985262757189,14592.58133009621,2630,3843.35,28.334489071396398
2022-01-31T12:25:00-06:00,14768,14770.75,14741.5,14747,14682.378646230147,14593.922580330582,3799,3806,28.39355429259663
2022-01-31T12:30:00-06:00,14747.5,14756,14733,14739,14684.400837436213,14594.910953082253,3041,3619.4,28.045583047912977
2022-01-31T12:35:00-06:00,14739.25,14773,14731.25,14764,14687.243664670634,14596.274897196017,3906,3532.45,28.92973898030569
2022-01-31T12:40:00-06:00,14764,14786.5,14746.75,14748.25,14689.422462360968,14597.94322799944,4737,3550.25,29.627820336415
2022-01-31T12:45:00-06:00,14747.75,14771.5,14747,14769.25,14692.273445848075,14598.984196994428,2967,3520.7,29.296993217936613
2022-01-31T12:50:00-06:00,14769,14777,14754.5,14762.75,14694.790465639215,14599.778710749444,2260,3439,28.85847752645683
2022-01-31T12:55:00-06:00,14763,14776.5,14755.75,14774.75,14697.646163294958,14600.464259990704,1918,3294.75,28.335349944104777
2022-01-31T13:00:00-06:00,14775.25,14781.25,14761,14766.5,14700.105228891567,14601.45151593101,2780,3206.7,27.813714463839954
2022-01-31T13:05:00-06:00,14765.75,14808,14764.75,14796,14703.53004214544,14603.778466138789,5964,3314.4,28.809603853269635
2022-01-31T13:10:00-06:00,14796,14802.5,14787.25,14793.25,14706.734326354532,14604.898533610974,2851,3283.6,27.934790701445788
2022-01-31T13:15:00-06:00,14793.25,14801.5,14788,14798,14709.993814699013,14605.704855379818,2057,3254.45,27.003513881997673
2022-01-31T13:20:00-06:00,14797.5,14812.5,14780.5,14809,14713.529749888334,14607.199080412232,3762,3307.6,27.325867825094598
2022-01-31T13:25:00-06:00,14808.25,14817.25,14801.25,14815.75,14717.180473106608,14608.335185541599,2746,3247.3,26.595166675088496
2022-01-31T13:30:00-06:00,14816.75,14818.5,14798.5,14811,14720.531170495657,14609.462898590138,2785,3226,26.16967205088924
2022-01-31T13:35:00-06:00,14811,14817.25,14801.25,14808.5,14723.672914406527,14610.46798727729,2513,3178.85,25.513564176638322
2022-01-31T13:40:00-06:00,14808.5,14819,14800.75,14817.5,14727.02388174915,14611.391923105828,2293,3083.25,25.044947132984237
2022-01-31T13:45:00-06:00,14817.5,14823.5,14792.75,14805,14729.808743115253,14613.11568096194,4454,3136.3,25.41301505988848
2022-01-31T13:50:00-06:00,14805.5,14814.25,14797.25,14803.25,14732.431645146851,14614.194057962179,2859,3126.4,24.870239894734386
2022-01-31T13:55:00-06:00,14803.5,14825.75,14803,14810.75,14735.228729248749,14615.587398536716,3586,3195.4,24.73345022410636
2022-01-31T14:00:00-06:00,14811,14820.5,14802.25,14813.75,14738.033060347008,14616.921087994033,3498,3238.8,24.31516311287369
2022-01-31T14:05:00-06:00,14813.75,14816.25,14771.5,14774.75,14739.34437962033,14618.567529847827,5025,3300.1,25.633539686236677
2022-01-31T14:10:00-06:00,14775.25,14782,14731.75,14738.75,14739.323151776747,14620.231990606571,6635,3479.8,27.22169841615689
2022-01-31T14:15:00-06:00,14738.5,14753.5,14714.5,14723.25,14738.749110641864,14621.499953285864,6138,3591.4,27.981588840920963
2022-01-31T14:20:00-06:00,14724,14781.5,14721,14773.25,14739.981285261798,14623.156399677726,6524,3680.75,30.079550851184127
2022-01-31T14:25:00-06:00,14773.25,14786.25,14755.75,14768.5,14740.999810788162,14624.588961305742,5313,3798.05,30.106676602720636
2022-01-31T14:30:00-06:00,14769.25,14837.5,14752.25,14833,14744.285531831441,14627.636573710857,9234,4146.75,33.66431037028705
2022-01-31T14:35:00-06:00,14832.5,14840.75,14803.75,14815.75,14746.837834266033,14630.148227804391,7332,4417.45,33.87951615284917
2022-01-31T14:40:00-06:00,14814.5,14833.75,14806.75,14823.75,14749.58469732796,14631.954861417225,5357,4546.3,33.43567640105245
2022-01-31T14:45:00-06:00,14824.5,14865.75,14819,14862.25,14753.608458137676,14634.996922562506,8062,4651.2,34.29466502033939
2022-01-31T14:50:00-06:00,14863,14910,14857,14900.5,14758.85458463276,14641.190632800464,14367,5227,35.50146082547878
2022-01-31T14:55:00-06:00,14900.25,14914.75,14878.5,14898.5,14763.841920895875,14651.415144510524,24521,6350.2,35.54975367544789
2022-01-31T15:00:00-06:00,14896.75,14898.5,14859.25,14865.25,14767.463638006737,14654.78190764801,9417,6632.95,35.78847924477383
2022-01-31T15:05:00-06:00,14865,14878.25,14861.5,14876.75,14771.366722363638,14655.80729436034,2955,6643.4,34.56019026124004
2022-01-31T15:10:00-06:00,14877,14878.25,14848.5,14855.25,14774.362553707795,14656.734719412741,2849,6646.6,34.249855405676165
2022-01-31T15:15:00-06:00,14855.5,14865.75,14853.5,14863.5,14777.546033932516,14657.040218058157,943,6568.1,32.83050989563254
2022-01-31T15:20:00-06:00,14863.5,14864.5,14858.5,14863.75,14780.624747006355,14657.288996606052,765,6491.7,31.099509257204634
2022-01-31T15:25:00-06:00,14864,14869,14862,14865.25,14783.647077470414,14657.409971935027,367,6287.35,29.54470220835272
2022-01-31T15:30:00-06:00,14865.5,14868.25,14860.5,14861,14786.409681846471,14657.513265205973,317,6160.25,28.138592388458996
2022-01-31T15:35:00-06:00,14861.5,14876,14855.75,14859,14789.002193209097,14657.798955135482,877,6024.8,27.629650944042286
2022-01-31T15:40:00-06:00,14859.25,14864.25,14858,14859.25,14791.511043451628,14657.883193831916,263,5863.05,26.250318625071817
2022-01-31T15:45:00-06:00,14860.25,14864.25,14859.75,14861,14793.992791899784,14658.004519186938,377,5630.65,24.84707226216396
2022-01-31T15:50:00-06:00,14861,14862.5,14860,14860.5,14796.368049331933,14658.117938802785,354,5316.6,23.405325664604995
2022-01-31T15:55:00-06:00,14860.25,14868,14859.5,14868,14798.926333284364,14658.241392437145,378,5028.6,22.443691750759513
2022-01-31T17:00:00-06:00,14868.75,14881,14864,14868.25,14801.402178524208,14871.083333333334,1048,4754.8,22.092485831355674
2022-01-31T17:05:00-06:00,14868.5,14885.25,14861,14879.5,14804.191386434057,14872.721530592551,679,4523.1,22.231680293848857
2022-01-31T17:10:00-06:00,14879.5,14884.75,14863.5,14864,14806.327408347126,14872.343277179849,410,4081.9,22.16834608134248
2022-01-31T17:15:00-06:00,14865,14874.75,14865,14869.5,14808.583572334728,14871.972066292436,357,3733.15,21.367162463191352
2022-01-31T17:20:00-06:00,14869.25,14879.75,14869.25,14875,14810.955587608489,14872.285258681786,328,3481.7,20.66605520750159
2022-01-31T17:25:00-06:00,14873.5,14878.5,14864.25,14867,14812.957173765328,14872.0556,303,3093.75,20.252116161856325
2022-01-31T17:30:00-06:00,14867.75,14870.5,14858,14863.5,14814.76227470228,14870.617705047318,679,2409.35,19.75197963528495
2022-01-31T17:35:00-06:00,14862.75,14870.75,14860,14869.5,14816.717193462913,14870.330615721587,305,1198.55,19.171206755589147
2022-01-31T17:40:00-06:00,14870,14875,14864,14873.75,14818.754079410666,14870.365995883833,264,740.9,18.644032126196297
2022-01-31T17:45:00-06:00,14872.25,14873.5,14866.25,14869,14820.54857657457,14870.321436273452,264,606.35,17.90893327934492
2022-01-31T17:50:00-06:00,14869,14873,14866.5,14868.25,14822.252198839764,14870.287212943633,153,471.55,17.172873067774283
2022-01-31T17:55:00-06:00,14868,14871.25,14864.5,14868.5,14823.903906024058,14870.177062673542,252,437,16.50042964404691
2022-01-31T18:00:00-06:00,14870.25,14870.75,14861.5,14864.25,14825.34483795177,14869.697534709861,576,427.55,16.032659989592272
2022-01-31T18:05:00-06:00,14864.5,14868.75,14860,14861.5,14826.636093739207,14869.171994780623,513,434.85,15.562810958005674
2022-01-31T18:10:00-06:00,14862.5,14866.5,14859.25,14865,14828.006233248521,14868.777221969582,466,442.3,15.026500573618211
2022-01-31T18:15:00-06:00,14864,14872,14863.25,14864.75,14829.318510632504,14868.66341603327,376,417.25,14.621565052739617
2022-01-31T18:20:00-06:00,14865,14868.25,14862.75,14867.25,14830.673206681342,14868.59007942037,204,414.3,14.033076984820932
2022-01-31T18:25:00-06:00,14867,14869,14864.75,14866,14831.934877871294,14868.51914202509,263,408.6,13.40191072773571
2022-01-31T18:30:00-06:00,14866,14868,14863.5,14865.75,14833.142560804461,14868.433654639399,237,402.75,12.82759390659147
2022-01-31T18:35:00-06:00,14867,14868.5,14862.75,14866,14834.31604077573,14868.362861974214,208,394.25,12.370974944875892
2022-01-31T18:40:00-06:00,14866,14868.5,14864.25,14866.75,14835.47439646231,14868.319255222526,189,351.3,11.847041077464544
2022-01-31T18:45:00-06:00,14866.75,14880.75,14865.75,14877.25,14836.966382302942,14868.703751065645,528,343.75,12.050457782144251
2022-01-31T18:50:00-06:00,14877,14881.25,14872,14875.25,14838.333654363552,14869.081015452539,458,346.15,11.869783086522041
2022-01-31T18:55:00-06:00,14875.5,14879.25,14874,14876.25,14839.687809564854,14869.37286607995,371,346.85,11.442700306746426
2022-01-31T19:00:00-06:00,14876,14877.25,14864.5,14868,14840.698959223251,14869.40071260899,509,355.9,11.527042222440205
2022-01-31T19:05:00-06:00,14867.5,14867.75,14860.5,14863,14841.495424965278,14869.202682587453,361,358.8,11.251104014540836
2022-01-31T19:10:00-06:00,14863,14869.75,14862.75,14868,14842.442016930803,14869.149395837288,237,336.7,10.97683923940917
2022-01-31T19:15:00-06:00,14868.5,14876.25,14867.25,14872.5,14843.515516326132,14869.257653216482,416,342.25,10.849301223963417
2022-01-31T19:20:00-06:00,14872.25,14874,14858,14860.25,14844.113176457342,14868.942686899863,710,364.55,11.181604370804488
2022-01-31T19:25:00-06:00,14861.75,14861.75,14852.5,14860,14844.680563012436,14868.23997674605,807,391.7,11.05698473397839
2022-01-31T19:30:00-06:00,14860.25,14860.5,14841.5,14855.75,14845.075900047706,14867.519002269308,602,414.15,11.569437331786236
2022-01-31T19:35:00-06:00,14857,14857.5,14849,14854.75,14845.42140361743,14867.235328638497,275,415.3,11.371409116832286
2022-01-31T19:40:00-06:00,14853.25,14858,14842.25,14843.75,14845.361710631094,14866.439612659196,576,415.3,11.653898851230203
2022-01-31T19:45:00-06:00,14843.5,14846,14831.5,14838.5,14845.116649537127,14864.84350955572,849,432.1,11.837518280183092
2022-01-31T19:50:00-06:00,14838.75,14839.75,14822.75,14824,14844.36248348223,14862.851643432665,865,452.05,12.170581616945473
2022-01-31T19:55:00-06:00,14823,14831.25,14822,14829.75,14843.84060907215,14861.391623250587,677,467.1,11.982156996497379
2022-01-31T20:00:00-06:00,14829.5,14834.25,14825.5,14828.25,14843.283801605286,14860.375591034088,534,483.6,11.773630738658838
2022-01-31T20:05:00-06:00,14829.25,14830,14818,14827.75,14842.729022976526,14859.193053643803,587,499.8,11.78823520713246
2022-01-31T20:10:00-06:00,14828.5,14839.5,14826.75,14837,14842.524415013078,14858.430067630166,554,515.65,11.850284548607785
2022-01-31T20:15:00-06:00,14836.25,14845,14836,14843.5,14842.55925733404,14858.055520827673,407,525.6,11.666395222891154
2022-01-31T20:20:00-06:00,14842.75,14844.75,14836,14843.75,14842.601783857825,14857.851098763445,230,527.65,11.478240692382048
2022-01-31T20:25:00-06:00,14844,14848.5,14841.25,14842,14842.580291577187,14857.633856533843,295,516,11.205450970292883
2022-01-31T20:30:00-06:00,14842.25,14843.5,14834.25,14840,14842.488138306573,14857.275667599408,376,511.9,11.079292843177214
2022-01-31T20:35:00-06:00,14839.75,14847.5,14829,14846,14842.61356193848,14856.915652981925,432,514.95,11.558048143617393
2022-01-31T20:40:00-06:00,14845.25,14848.25,14836.75,14839,14842.484506154964,14856.677671857326,306,504.8,11.55430310209369
2022-01-31T20:45:00-06:00,14838.75,14843,14834,14842.25,14842.476130935143,14856.38949533108,347,504.1,11.389509353571517
2022-01-31T20:50:00-06:00,14841.75,14844.75,14830.25,14836.75,14842.271626258887,14855.991368818859,433,513.9,11.59018616947013
2022-01-31T20:55:00-06:00,14836.25,14842,14834.25,14842,14842.26192532107,14855.851621175314,177,501.95,11.342432223052702
2022-01-31T21:00:00-06:00,14842.5,14845.75,14836,14839.5,14842.163285131031,14855.731252166242,165,474.7,11.23969466027511
2022-01-31T21:05:00-06:00,14838.25,14845.5,14837.25,14840.5,14842.103882090638,14855.559519361019,251,446.9,11.046811133805747
2022-01-31T21:10:00-06:00,14840,14844,14838.5,14841,14842.064457730257,14855.454077216737,158,424.7,10.68895235097957
2022-01-31T21:15:00-06:00,14841,14848,14839.5,14847.75,14842.267512811319,14855.34935588501,220,421.95,10.547729618658307
2022-01-31T21:20:00-06:00,14848,14870.5,14847.25,14865.25,14843.0883159252,14855.710381398414,1487,467.5,11.367230933583578
2022-01-31T21:25:00-06:00,14865.25,14874,14846.5,14853.25,14843.451233213586,14855.774711828586,699,460,12.408054744320122
2022-01-31T21:30:00-06:00,14853.5,14856.25,14844,14846.25,14843.551189170243,14855.626233144196,524,442.95,12.397857664041405
2022-01-31T21:35:00-06:00,14846.75,14857.25,14836.25,14853.25,14843.897575271305,14855.453844012252,646,441.4,12.95283458894196
2022-01-31T21:40:00-06:00,14852.25,14855,14844.75,14851.75,14844.178019011615,14855.403527420183,258,427.6,12.77845816384893
2022-01-31T21:45:00-06:00,14851,14855.75,14850.75,14855,14844.564518332629,14855.396083117834,121,404.3,12.276622153278032
2022-01-31T21:50:00-06:00,14855.5,14866.5,14853.75,14864.25,14845.26757124932,14855.485399534125,379,395.55,12.30716265951816
2022-01-31T21:55:00-06:00,14865,14872,14862.25,14870.75,14846.177657990416,14855.663938171021,365,393.45,12.142184423420213
2022-01-31T22:00:00-06:00,14870.75,14872.5,14866.5,14866.5,14846.90345591933,14855.786877828057,254,394.65,11.74591446061891
2022-01-31T22:05:00-06:00,14866.5,14869.75,14858.75,14859.25,14847.34440392221,14855.865906380444,312,395.5,11.697790947030592
2022-01-31T22:10:00-06:00,14860,14866.5,14858,14862.75,14847.894603782132,14855.917979196709,215,387.45,11.491481853673779
2022-01-31T22:15:00-06:00,14863.5,14872.5,14863,14869,14848.64836793277,14856.066507785774,332,382.45,11.36299915343676
2022-01-31T22:20:00-06:00,14869,14877.25,14867.75,14874.5,14849.5716405066,14856.270771682908,331,383.7,11.242805659666647
2022-01-31T22:25:00-06:00,14875.75,14875.75,14868,14871,14850.336939059935,14856.39519275513,227,377.7,11.017463359042992
2022-01-31T22:30:00-06:00,14872,14874.25,14866.75,14867.5,14850.94990552208,14856.455426494693,129,362.5,10.790530239104735
2022-01-31T22:35:00-06:00,14867.25,14871.5,14864,14867.75,14851.549908896292,14856.505108194397,124,359.85,10.578237965614107
2022-01-31T22:40:00-06:00,14866.5,14867.5,14860.75,14865,14852.030269292853,14856.562226330929,205,361.85,10.33125487105836
2022-01-31T22:45:00-06:00,14864.75,14866.5,14859,14859.5,14852.297045389536,14856.59916847307,207,359.65,10.148593266473949
2022-01-31T22:50:00-06:00,14860,14869,14859,14867.5,14852.840008054196,14856.663679632653,217,362.6,10.139006604120791
2022-01-31T22:55:00-06:00,14867.5,14871.25,14863,14870,14853.452864909403,14856.74355661223,203,361.75,10.017135210306547
2022-01-31T23:00:00-06:00,14869.75,14878,14868.75,14870.5,14854.061691162638,14856.998559419704,480,311.4,9.96764261609322
2022-01-31T23:05:00-06:00,14871.25,14872,14861.75,14862,14854.345202192544,14857.06899448851,254,289.15,9.985859221506562
2022-01-31T23:10:00-06:00,14861.5,14872,14861,14871,14854.940016399953,14857.158984101594,247,275.3,10.05128765882872
2022-01-31T23:15:00-06:00,14870.75,14872,14866.25,14867,14855.370730099954,14857.199734878679,109,248.45,9.773785229226867
2022-01-31T23:20:00-06:00,14866.5,14875,14866.25,14872.75,14855.99141831067,14857.323032228334,265,248.8,9.707734569276747
2022-01-31T23:25:00-06:00,14873.25,14874,14869,14870.25,14856.500653371004,14857.391543013751,152,250.35,9.404009758355667
2022-01-31T23:30:00-06:00,14868.75,14875,14865,14874.25,14857.134558607753,14857.477836013633,189,240.85,9.44246074168756
2022-01-31T23:35:00-06:00,14874.25,14875.75,14867.75,14871.75,14857.656538657477,14857.582988646895,228,234,9.349398758352878
2022-01-31T23:40:00-06:00,14871,14872.25,14867.25,14867.75,14858.017019419709,14857.626305143316,117,227.15,9.06879238684624
2022-01-31T23:45:00-06:00,14868,14872,14866.75,14869,14858.409268726147,14857.675119146848,131,218.1,8.822418684469064
2022-01-31T23:50:00-06:00,14869.5,14874.5,14869,14872,14858.894651985927,14857.70546367679,67,210.7,8.608069091922673
2022-01-31T23:55:00-06:00,14872.5,14883.75,14871.25,14879.5,14859.630557272145,14857.978632748394,423,215.25,8.859161408572822
2022-02-01T00:00:00-06:00,14878.75,14896.25,14874.25,14887,14860.608037369568,14858.622741567495,750,236.2,9.706957446729414
2022-02-01T00:05:00-06:00,14887,14889,14884,14884.75,14861.470250320655,14858.775043945714,182,233.95,9.40328277274687
2022-02-01T00:10:00-06:00,14884.25,14884.25,14867,14870.5,14861.792741380632,14858.981560165728,451,250.05,9.909522593859975
2022-02-01T00:15:00-06:00,14871.75,14873.5,14865.75,14870.5,14862.103714902752,14859.063613670703,250,256.35,9.770198555546429
2022-02-01T00:20:00-06:00,14871,14875.5,14867,14868.5,14862.332153656225,14859.126514744512,187,255.45,9.688250261640208
2022-02-01T00:25:00-06:00,14869,14873.75,14867.75,14868.5,14862.552433882789,14859.15467684797,87,249.45,9.450298631856969
2022-02-01T00:30:00-06:00,14868,14871.5,14861.25,14863,14862.568418386974,14859.222504342199,378,257.5,9.501892268511357
2022-02-01T00:35:00-06:00,14863.75,14873.5,14863,14872.25,14862.914189158868,14859.277720027723,182,256.45,9.566286315704172
2022-02-01T00:40:00-06:00,14873.5,14875,14868.25,14872.25,14863.247610974622,14859.334083952781,154,240.15,9.384590424368419
2022-02-01T00:45:00-06:00,14872.25,14876,14870.25,14871.75,14863.551267725528,14859.396749064326,162,235.55,9.150100719570457
2022-02-01T00:50:00-06:00,14871.75,14879.75,14870.25,14878,14864.067293878188,14859.486820083686,188,232.6,9.172674866694944
2022-02-01T00:55:00-06:00,14878.75,14885.5,14874,14885.5,14864.832747668253,14859.715484825989,361,245.2,9.32282487529527
2022-02-01T01:00:00-06:00,14884.5,14898,14876.25,14888.25,14865.669078108673,14860.310279376972,766,270.25,10.124578109147189
2022-02-01T01:05:00-06:00,14888.5,14903.75,14887.5,14903.25,14867.011253890505,14860.759805681362,430,284.15,10.519766618234467
2022-02-01T01:10:00-06:00,14903.75,14952,14902.75,14934.25,14869.41263768013,14865.347675817335,2583,403.85,13.01849135254192
2022-02-01T01:15:00-06:00,14933.25,14937.75,14926.75,14934.5,14871.737186334412,14866.526532516107,688,426.85,12.888266103990828
2022-02-01T01:20:00-06:00,14934,14938.75,14930.25,14938.5,14874.121572536755,14867.458219851249,538,447.9,12.605152161797871
2022-02-01T01:25:00-06:00,14938,14944.75,14935.5,14939,14876.43865923187,14868.697436495662,698,476.25,12.388690732004461
2022-02-01T01:30:00-06:00,14939,14944.25,14929.75,14937.75,14878.62834997359,14869.792488319645,661,505.95,12.524904233165463
2022-02-01T01:35:00-06:00,14936.75,14939,14930.5,14932.5,14880.552337474532,14870.34626657084,360,502.8,12.26523299231608
2022-02-01T01:40:00-06:00,14933,14935.75,14922.25,14924.25,14882.112968279012,14871.127092243836,579,494.25,12.344895379908591
2022-02-01T01:45:00-06:00,14924.25,14930.75,14911,14927,14883.716076554761,14872.505336277492,1157,543,12.822644065075778
2022-02-01T01:50:00-06:00,14928.25,14929,14894.5,14899,14884.26193096352,14873.338243218974,1060,573.45,14.221183157651534
2022-02-01T01:55:00-06:00,14899.25,14909.5,14898.5,14903.5,14884.949004857679,14873.851229634867,762,599.05,14.013364889415952
2022-02-01T02:00:00-06:00,14903.5,14918,14880.75,14916.25,14886.066897541334,14875.043587184991,1803,679.85,15.51250263848589
2022-02-01T02:05:00-06:00,14916.75,14944,14908.75,14939.25,14887.966294057715,14876.689233643068,1436,747.3,16.785889565035188
2022-02-01T02:10:00-06:00,14940,14950,14939.5,14945.75,14890.029997841368,14878.932556841963,1646,810.7,16.380348302774852
2022-02-01T02:15:00-06:00,14946.5,14950,14928.75,14936,14891.671783632748,14880.3572921934,1235,863.35,16.694519380015183
2022-02-01T02:20:00-06:00,14936.5,14956,14936.5,14941.5,14893.45136278872,14881.956214796417,1311,921.2,16.875518129691624
2022-02-01T02:25:00-06:00,14941.5,14951.25,14930,14946.75,14895.354885546267,14883.40162146318,1286,977.4,17.15774276648571
2022-02-01T02:30:00-06:00,14946.75,14956,14936.25,14944.25,14897.1011396339,14884.975930771086,1405,1038.25,17.324985168647924
2022-02-01T02:35:00-06:00,14942.5,14947.25,14934.25,14938.25,14898.570741789832,14885.682482217715,722,1056.3,17.045953867444833
2022-02-01T02:40:00-06:00,14937.75,14965,14931.75,14958.5,14900.711072440195,14887.340279345459,1445,1090.25,18.091376198577425
2022-02-01T02:45:00-06:00,14958.25,14960.5,14949.75,14952,14902.542819853046,14888.208513294261,759,1106.7,17.617739024475657
2022-02-01T02:50:00-06:00,14952,14955.75,14937.75,14946.5,14904.112719144008,14888.991408513426,792,1017.15,17.642401022896582
2022-02-01T02:55:00-06:00,14946.25,14954,14938.75,14951.5,14905.805122031723,14889.492724889908,506,1008.05,17.48805256980648
2022-02-01T03:00:00-06:00,14952.5,14960.75,14936,14951,14907.419224816304,14890.621185079182,1148,1038.55,17.95656530723832
2022-02-01T03:05:00-06:00,14952.25,14953,14937.5,14940.5,14908.600681072865,14891.340760963636,836,1045.45,17.798077222900364
2022-02-01T03:10:00-06:00,14940.75,14949.5,14929.5,14930.5,14909.382799605977,14891.883731710972,750,1049.9,17.940136756906792
2022-02-01T03:15:00-06:00,14929.75,14942,14925,14931.5,14910.172699620049,14892.222922198025,521,1057.95,17.879482772590226
2022-02-01T03:20:00-06:00,14932.25,14937.5,14909.25,14914.5,14910.32724606219,14892.770578377118,1246,1091.3,18.54854840016505
2022-02-01T03:25:00-06:00,14913.75,14921.75,14873,14874.5,14909.04770155997,14892.693531234812,1679,1117.4,20.497029148541497
2022-02-01T03:30:00-06:00,14875.5,14886.5,14864,14874.25,14907.804926504257,14892.33574987099,1352,1132,20.626253074442044
2022-02-01T03:35:00-06:00,14874.25,14896.75,14872.25,14886.75,14907.052964843391,14892.245669277841,865,1137.15,20.876172230929654
2022-02-01T03:40:00-06:00,14886.5,14893,14871.25,14884.75,14906.2564303847,14892.112545568676,994,1096.7,20.932548216030966
2022-02-01T03:45:00-06:00,14885.75,14890.25,14850.25,14857.5,14904.515129299532,14891.645586742923,1257,1087.75,22.162706395641873
2022-02-01T03:50:00-06:00,14859.5,14871.25,14846.75,14861.5,14902.978874681692,14891.191444631426,1018,1056.35,22.313499531406915
2022-02-01T03:55:00-06:00,14861.5,14890,14858.75,14882.75,14902.256414871632,14890.997873679264,998,1044.5,22.8900479487355
2022-02-01T04:00:00-06:00,14883.75,14897.25,14872.75,14895.25,14902.006185769074,14890.965549106637,917,1024.8,22.993915823010628
2022-02-01T04:05:00-06:00,14896.5,14910.5,14896,14904.25,14902.086321991608,14891.144759693056,1055,1013.25,22.445921253784135
2022-02-01T04:10:00-06:00,14903.25,14906,14884,14891.25,14901.699310491907,14891.171592074938,773,981.65,22.417152140636773
2022-02-01T04:15:00-06:00,14892,14902.75,14881,14889.25,14901.254692260054,14891.17012549538,647,977.9,22.374110067047305
2022-02-01T04:20:00-06:00,14889.25,14896.25,14881.75,14890.75,14900.879524679338,14891.159258481806,522,931.75,21.86610296594748
2022-02-01T04:25:00-06:00,14892,14904.75,14891,14899.75,14900.839184512219,14891.1971990916,396,913.6,21.34248341975732
2022-02-01T04:30:00-06:00,14899,14905.25,14883.75,14902.25,14900.88957077964,14891.230656924838,438,895.9,21.352645779772974
2022-02-01T04:35:00-06:00,14902.75,14918.25,14897.75,14912.75,14901.31315753751,14891.378317520803,625,901.85,21.29763637462633
2022-02-01T04:40:00-06:00,14911.25,14914.75,14895.25,14895.25,14901.096616196884,14891.47867584566,759,882.4,21.181659834327856
2022-02-01T04:45:00-06:00,14896.75,14900.25,14884,14885,14900.521737046996,14891.46546649124,604,870.8,20.863488232113156
2022-02-01T04:50:00-06:00,14885.75,14891.25,14871,14875.25,14899.619175009604,14891.372200180798,604,863.5,20.82390834617037
2022-02-01T04:55:00-06:00,14876,14882.5,14865.5,14875.5,14898.757775902119,14891.229996887647,677,871.3,20.577204581901313
2022-02-01T05:00:00-06:00,14876,14899.75,14871.25,14895.5,14898.641426762757,14891.199537441058,1034,860.7,21.08835267339155
2022-02-01T05:05:00-06:00,14896,14909,14893.25,14905,14898.868518664087,14891.30077852213,741,813.8,20.74394282349532
2022-02-01T05:10:00-06:00,14904.75,14906.5,14885,14891.75,14898.614285854655,14891.329134179807,754,783.9,20.79272070585046
2022-02-01T05:15:00-06:00,14891.75,14894.75,14873.25,14875.75,14897.79770421699,14891.235849037806,774,779.35,20.838351628053655
2022-02-01T05:20:00-06:00,14876.25,14885.75,14872.25,14879,14897.126357637811,14891.156624848036,545,756.9,20.364909587534065
