time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2022-01-16T18:33:00-06:00,4651.5,4651.75,4650.75,4651,4658.996416628377,4651.100687841599,4651.254088518195,4655.59297125154,4651.9125,4655.188454057597,4648.636545942404,4656.826431086395,4646.998568913606,121,221.45
2022-01-16T18:34:00-06:00,4650.75,4651.5,4649.5,4651.25,4658.968095728715,4651.150458561066,4651.253345151251,4655.450578751489,4651.6625,4654.271498848307,4649.053501151694,4655.575998272459,4647.749001727541,90,222.85
2022-01-16T18:35:00-06:00,4651.5,4653.5,4651.5,4652.25,4658.9303152743005,4651.516972374045,4651.434555123751,4655.3456417432435,4651.5625,4653.907041533644,4649.217958466356,4655.079312300465,4648.045687699535,152,209.8
2022-01-16T18:36:00-06:00,4652.5,4652.5,4650.5,4650.75,4658.862158757615,4651.26131491603,4651.310090555797,4655.194964964777,4651.4625,4653.766165558488,4649.158834441511,4654.917998337732,4648.007001662268,236,212.7
2022-01-16T18:37:00-06:00,4651,4652.25,4650.5,4651.5,4658.833433219714,4651.340876610687,4651.344619545652,4655.073818572489,4651.4125,4653.666801439809,4649.1581985601915,4654.793952159713,4648.031047840288,103,194.9
2022-01-16T18:38:00-06:00,4651.75,4651.75,4650.5,4651,4658.817788743101,4651.227251073791,4651.281961446442,4654.94025075044,4651.2875,4653.332463322523,4649.242536677478,4654.354944983785,4648.220055016216,54,188.4
2022-01-16T18:39:00-06:00,4651,4651,4647.5,4647.75,4658.716082617921,4650.0681673825275,4650.639786637998,4654.704504824196,4650.9625,4653.085440183624,4648.839559816375,4654.146910275435,4647.778089724564,273,191.1
2022-01-16T18:40:00-06:00,4648,4650.5,4647.75,4649.75,4658.63997369548,4649.962111588352,4650.478007249271,4654.542062043075,4650.825,4652.887159062152,4648.762840937848,4653.918238593228,4647.7317614067715,221,192.7
2022-01-16T18:41:00-06:00,4649.75,4650.25,4649.25,4649.5,4658.597034507112,4649.808074392235,4650.300187749403,4654.376748533466,4650.725,4652.839828597411,4648.61017140259,4653.897242896115,4647.552757103886,131,171.35
2022-01-16T18:42:00-06:00,4649.5,4651,4648.5,4650.5,4658.5582696969705,4650.03871626149,4650.336517249512,4654.249642024171,4650.6625,4652.725719569858,4648.599280430143,4653.757329354787,4647.567670645214,124,171.85
2022-01-16T18:43:00-06:00,4650.75,4651.75,4650.5,4651,4658.523099891423,4650.3591441743265,4650.457150476874,4654.143096384035,4650.625,4652.634353128258,4648.615646871742,4653.639029692386,4647.610970307614,130,171.6
2022-01-16T18:44:00-06:00,4650.75,4652.25,4650.75,4652,4658.491237076264,4650.906096116218,4650.737668571987,4654.072830928821,4650.75,4652.77484567166,4648.72515432834,4653.78726850749,4647.71273149251,129,162
2022-01-16T18:45:00-06:00,4651.5,4651.75,4650,4650.75,4658.457728082446,4650.854064077478,4650.739910649808,4653.963885652466,4650.825,4652.729599694848,4648.920400305152,4653.681899542272,4647.968100457728,122,149.3
