contract,time_completed,side,quantity,avg_price,realized_pnl,epoch_sec,profit,loss,wr,profit_long,loss_long,wr_long,profit_short,loss_short,wr_short,realized_pnl_sum,px_side,px_side_sum,px_side_diff_sma_ratio,total_profit,avg_pnl_profit,total_loss,avg_pnl_loss,avg_pnl_rr,avg_pnl_ewr,total_px_profit,avg_px_profit,total_px_loss,avg_px_loss,avg_px_rr,avg_px_ewr
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 11:31:17.000,SLD,1,14148.0,,1650385877.0,22,18,0.55,11,7,0.6111111111111112,11,11,0.5,,,,,2875.24,130.69272727272727,-2979.8400000000006,-165.5466666666667,0.7894615452202435,0.5588273202467293,0.0,45.94704545454544,0.0,-56.09824074074075,0.819046102833968,0.5497386781137972
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 13:41:20.000,BOT,1,14144.0,6.86,1650393680.0,23,18,0.5609756097560976,11,7,0.6111111111111112,12,11,0.5217391304347826,-97.73999999999974,3.43,4.496666666666854,0.3146788990825688,2882.1,125.30869565217391,-2979.8400000000006,-165.5466666666667,0.7569388026669652,0.5691717881590631,1014.2649999999996,44.09847826086955,0.0,-56.09824074074075,0.7860937825959933,0.5598810150643673
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:08:14.000,SLD,1,14161.0,,1650395294.0,23,18,0.5609756097560976,11,7,0.6111111111111112,12,11,0.5217391304347826,,,,,2882.1,125.30869565217391,-2979.8400000000006,-165.5466666666667,0.7569388026669652,0.5691717881590631,0.0,44.09847826086955,0.0,-56.09824074074075,0.7860937825959933,0.5598810150643673
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:16:10.000,BOT,1,14208.0,-95.14,1650395770.0,23,19,0.5476190476190477,11,7,0.6111111111111112,12,12,0.5,-192.87999999999974,-47.57,-43.073333333333146,3.0591639871382634,2882.1,125.30869565217391,-3074.9800000000005,-161.84105263157898,0.7742701472501622,0.5636120303043151,0.0,44.09847826086955,-1057.3383333333334,-55.649385964912284,0.7924342289899525,0.5579005264608823
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:18:55.000,BOT,1,14212.5,,1650395935.0,23,19,0.5476190476190477,11,7,0.6111111111111112,12,12,0.5,,,,,2882.1,125.30869565217391,-3074.9800000000005,-161.84105263157898,0.7742701472501622,0.5636120303043151,0.0,44.09847826086955,0.0,-55.649385964912284,0.7924342289899525,0.5579005264608823
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:23:34.000,BOT,1,14216.0,,1650396214.0,23,19,0.5476190476190477,11,7,0.6111111111111112,12,12,0.5,,,,,2882.1,125.30869565217391,-3074.9800000000005,-161.84105263157898,0.7742701472501622,0.5636120303043151,0.0,44.09847826086955,0.0,-55.649385964912284,0.7924342289899525,0.5579005264608823
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:45:56.000,SLD,2,14187.0,-111.28,1650397556.0,23,20,0.5348837209302325,11,8,0.5789473684210527,12,12,0.5,-304.15999999999974,-27.82,-70.89333333333315,3.4775,2882.1,125.30869565217391,-3186.2600000000007,-159.31300000000005,0.7865566253361237,0.5597359668417223,0.0,44.09847826086955,-1085.1583333333333,-54.25791666666667,0.8127565702861097,0.5516460491119162
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:54:17.000,SLD,1,14231.75,,1650398057.0,23,20,0.5348837209302325,11,8,0.5789473684210527,12,12,0.5,,,,,2882.1,125.30869565217391,-3186.2600000000007,-159.31300000000005,0.7865566253361237,0.5597359668417223,0.0,44.09847826086955,0.0,-54.25791666666667,0.8127565702861097,0.5516460491119162
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 14:54:30.000,BOT,1,14223.5,15.36,1650398070.0,24,20,0.5454545454545454,11,8,0.5789473684210527,13,12,0.52,-288.7999999999997,7.68,-63.213333333333146,1.024,2897.46,120.7275,-3186.2600000000007,-159.31300000000005,0.7578006816769502,0.5688927137324781,1021.9449999999996,42.58104166666665,0.0,-54.25791666666667,0.7847894700466135,0.5602901724727695
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 15:00:21.000,SLD,1,14165.25,,1650398421.0,24,20,0.5454545454545454,11,8,0.5789473684210527,13,12,0.52,,,,,2897.46,120.7275,-3186.2600000000007,-159.31300000000005,0.7578006816769502,0.5688927137324781,0.0,42.58104166666665,0.0,-54.25791666666667,0.7847894700466135,0.5602901724727695
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 15:02:52.000,BOT,1,14111.75,105.86,1650398572.0,25,20,0.5555555555555556,11,8,0.5789473684210527,14,12,0.5384615384615384,-182.9399999999997,52.93,-10.283333333333147,1.6412403100775195,3003.32,120.1328,-3186.2600000000007,-159.31300000000005,0.7540677785240374,0.5701033975103581,1074.8749999999995,42.99499999999998,0.0,-54.25791666666667,0.7924189250416602,0.5579052899013313
"477837024,MNQ,FUT,20220617,0,,2,GLOBEX,,USD,MNQM2,MNQ,False,,combo:",2022-04-19 15:15:05.000,SLD,1,14072.0,,1650399305.0,25,20,0.5555555555555556,11,8,0.5789473684210527,14,12,0.5384615384615384,,,,,3003.32,120.1328,-3186.2600000000007,-159.31300000000005,0.7540677785240374,0.5701033975103581,0.0,42.99499999999998,0.0,-54.25791666666667,0.7924189250416602,0.5579052899013313
